dataset,model,K,method,catalog_size,source_ids,view_budget,invariance_basis,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_recall,source_order_recall_ci_low,source_order_recall_ci_high,seven_schedule_mean_recall,seven_schedule_mean_recall_ci_low,seven_schedule_mean_recall_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high,recall_C0,recall_C0_ci_low,recall_C0_ci_high,recall_C1,recall_C1_ci_low,recall_C1_ci_high,recall_C2s1,recall_C2s1_ci_low,recall_C2s1_ci_high,recall_C2s2,recall_C2s2_ci_low,recall_C2s2_ci_high,recall_C2s3,recall_C2s3_ci_low,recall_C2s3_ci_high,recall_C2s4,recall_C2s4_ci_low,recall_C2s4_ci_high,recall_C2s5,recall_C2s5_ci_low,recall_C2s5_ci_high,delta_seven_schedule_mean_recall_vs_raw_seven,delta_seven_schedule_mean_recall_vs_raw_seven_ci_low,delta_seven_schedule_mean_recall_vs_raw_seven_ci_high,delta_persistent_inclusion_vs_raw_seven,delta_persistent_inclusion_vs_raw_seven_ci_low,delta_persistent_inclusion_vs_raw_seven_ci_high,delta_VI_vs_raw_seven,delta_VI_vs_raw_seven_ci_low,delta_VI_vs_raw_seven_ci_high,delta_persistent_omission_vs_raw_seven,delta_persistent_omission_vs_raw_seven_ci_low,delta_persistent_omission_vs_raw_seven_ci_high,delta_source_recall_vs_raw_C0,delta_source_recall_vs_raw_C0_ci_low,delta_source_recall_vs_raw_C0_ci_high,delta_mean_recall_vs_raw_C0,delta_mean_recall_vs_raw_C0_ci_low,delta_mean_recall_vs_raw_C0_ci_high
esci,bge_base,20,max_2,10076,phase4/results/esci/bge_base_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,499,4434,2026091701,10000,0.7393446962181272,0.7120585008494458,0.7658845432094762,0.7393446962181272,0.7120585008494458,0.7658845432094762,0.7393446962181272,0.7120585008494458,0.7658845432094762,0.0,0.0,0.0,0.26065530378187296,0.2341154567905238,0.28794149915055417,0.7393446962181272,0.7120585008494458,0.7658845432094762,0.7393446962181272,0.7120585008494458,0.7658845432094762,0.7393446962181272,0.7120585008494458,0.7658845432094762,0.7393446962181272,0.7120585008494458,0.7658845432094762,0.7393446962181272,0.7120585008494458,0.7658845432094762,0.7393446962181272,0.7120585008494458,0.7658845432094762,0.7393446962181272,0.7120585008494458,0.7658845432094762,0.0010416406648812427,-0.0015459026188945158,0.0037696104807345915,0.020395369670929694,0.014494490572874887,0.027452442397710237,-0.03661806169556642,-0.045904825408586925,-0.02839704467582493,0.016222692024636724,0.011371629441234604,0.022140928871028604,-0.0017018674198662114,-0.004800249554987654,0.0012775490132099648,-0.0017018674198662114,-0.004800249554987654,0.0012775490132099648
esci,bge_base,20,max_2,10076,phase4/results/esci/bge_base_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",pair_micro,499,4434,2026091701,10000,0.6795218764095625,0.6480933325187357,0.7106717310837917,0.6795218764095625,0.6480933325187357,0.7106717310837917,0.6795218764095625,0.6480933325187357,0.7106717310837917,0.0,0.0,0.0,0.32047812359043754,0.28932826891620833,0.35190666748126426,0.6795218764095625,0.6480933325187357,0.7106717310837917,0.6795218764095625,0.6480933325187357,0.7106717310837917,0.6795218764095625,0.6480933325187357,0.7106717310837917,0.6795218764095625,0.6480933325187357,0.7106717310837917,0.6795218764095625,0.6480933325187357,0.7106717310837917,0.6795218764095625,0.6480933325187357,0.7106717310837917,0.6795218764095625,0.6480933325187357,0.7106717310837917,0.001127649977447001,-0.0013366434287917874,0.0036682958674884424,0.02390617952187641,0.01890188018134702,0.02920169154118304,-0.04420387911592242,-0.05197309994561421,-0.03657066871168827,0.02029769959404601,0.015876386596932617,0.024748398624346468,-0.0009021199819575992,-0.0043729935174618515,0.0025745153213357404,-0.0009021199819575992,-0.0043729935174618515,0.0025745153213357404
esci,bge_base,20,BM25,10076,phase4/results/esci/BM25_pairs.parquet,1,"structural; input-order independent construction, one materialized index",query_macro,499,4434,2026091701,10000,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.0,0.0,0.0,0.32314941677415954,0.29356417163147364,0.3539680952691876,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,-0.06145247232740533,-0.08610285286766377,-0.037306075575647746,-0.04209874332135689,-0.06665356006663485,-0.017706614200366424,-0.03661806169556642,-0.045904825408586925,-0.02839704467582493,0.0787168050169233,0.05392249332012532,0.10404665596262555,-0.0641959804121528,-0.08925716016316383,-0.039682031170765575,-0.0641959804121528,-0.08925716016316383,-0.039682031170765575
esci,bge_base,20,BM25,10076,phase4/results/esci/BM25_pairs.parquet,1,"structural; input-order independent construction, one materialized index",pair_micro,499,4434,2026091701,10000,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.0,0.0,0.0,0.3655841226883175,0.33500581803129265,0.39686623225921996,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,-0.043978349120433004,-0.06505698090013565,-0.023171832267511707,-0.021199819576003608,-0.043092442997759314,-2.434254947698571e-18,-0.04420387911592242,-0.05197309994561421,-0.03657066871168827,0.06540369869192603,0.044402613213422266,0.08704391994108192,-0.046008119079837616,-0.06763904121580203,-0.02494203665327808,-0.046008119079837616,-0.06763904121580203,-0.02494203665327808
esci,bge_base,20,centroid_4,10076,phase4/results/esci/bge_base_centroid_4_pairs.parquet,4,"structural; input-order independent construction, one materialized index",query_macro,499,4434,2026091701,10000,0.7385605307599845,0.7112673829927526,0.7652967667622192,0.7385605307599845,0.7112673829927526,0.7652967667622192,0.7385605307599845,0.7112673829927526,0.7652967667622192,0.0,0.0,0.0,0.26143946924001554,0.23470323323778067,0.28873261700724706,0.7385605307599845,0.7112673829927526,0.7652967667622192,0.7385605307599845,0.7112673829927526,0.7652967667622192,0.7385605307599845,0.7112673829927526,0.7652967667622192,0.7385605307599845,0.7112673829927526,0.7652967667622192,0.7385605307599845,0.7112673829927526,0.7652967667622192,0.7385605307599845,0.7112673829927526,0.7652967667622192,0.7385605307599845,0.7112673829927526,0.7652967667622192,0.00025747520673867415,-0.0026121021871625696,0.003144764741707138,0.019611204212787125,0.013888707188476816,0.02657997392509794,-0.03661806169556642,-0.045904825408586925,-0.02839704467582493,0.017006857482779292,0.012119331196535464,0.023124224267550203,-0.00248603287800878,-0.005868150795034361,0.0004790907248609019,-0.00248603287800878,-0.005868150795034361,0.0004790907248609019
esci,bge_base,20,centroid_4,10076,phase4/results/esci/bge_base_centroid_4_pairs.parquet,4,"structural; input-order independent construction, one materialized index",pair_micro,499,4434,2026091701,10000,0.6779431664411367,0.6467524247903995,0.7093204480504667,0.6779431664411367,0.6467524247903995,0.7093204480504667,0.6779431664411367,0.6467524247903995,0.7093204480504667,0.0,0.0,0.0,0.32205683355886333,0.29067955194953327,0.35324757520960054,0.6779431664411367,0.6467524247903995,0.7093204480504667,0.6779431664411367,0.6467524247903995,0.7093204480504667,0.6779431664411367,0.6467524247903995,0.7093204480504667,0.6779431664411367,0.6467524247903995,0.7093204480504667,0.6779431664411367,0.6467524247903995,0.7093204480504667,0.6779431664411367,0.6467524247903995,0.7093204480504667,0.6779431664411367,0.6467524247903995,0.7093204480504667,-0.0004510599909788003,-0.0027235796166660063,0.001807164463676864,0.022327469553450607,0.017473411635581443,0.027397406908848825,-0.04420387911592242,-0.05197309994561421,-0.03657066871168827,0.021876409562471808,0.017447084856545274,0.026471356779295054,-0.0024808299503834004,-0.005620907664904849,0.000469958030089361,-0.0024808299503834004,-0.005620907664904849,0.000469958030089361
esci,bge_base,20,max_4,10076,phase4/results/esci/bge_base_max_4_pairs.parquet,4,"structural; input-order independent construction, one materialized index",query_macro,499,4434,2026091701,10000,0.7397806362593226,0.7126330072303476,0.7665064725496813,0.7397806362593226,0.7126330072303476,0.7665064725496813,0.7397806362593226,0.7126330072303476,0.7665064725496813,0.0,0.0,0.0,0.26021936374067756,0.23349352745031857,0.2873669927696524,0.7397806362593226,0.7126330072303476,0.7665064725496813,0.7397806362593226,0.7126330072303476,0.7665064725496813,0.7397806362593226,0.7126330072303476,0.7665064725496813,0.7397806362593226,0.7126330072303476,0.7665064725496813,0.7397806362593226,0.7126330072303476,0.7665064725496813,0.7397806362593226,0.7126330072303476,0.7665064725496813,0.7397806362593226,0.7126330072303476,0.7665064725496813,0.0014775807060766865,-0.001174387006700581,0.004231807884539995,0.02083130971212514,0.014815052805839207,0.027988026256889186,-0.03661806169556642,-0.045904825408586925,-0.02839704467582493,0.01578675198344128,0.011048345873686357,0.021740219956281785,-0.0012659273786707675,-0.004286688923853277,0.001607824673775361,-0.0012659273786707675,-0.004286688923853277,0.001607824673775361
esci,bge_base,20,max_4,10076,phase4/results/esci/bge_base_max_4_pairs.parquet,4,"structural; input-order independent construction, one materialized index",pair_micro,499,4434,2026091701,10000,0.6799729364005412,0.6484090636057499,0.7111857403837967,0.6799729364005412,0.6484090636057499,0.7111857403837967,0.6799729364005412,0.6484090636057499,0.7111857403837967,0.0,0.0,0.0,0.3200270635994587,0.2888142596162034,0.35159093639425015,0.6799729364005412,0.6484090636057499,0.7111857403837967,0.6799729364005412,0.6484090636057499,0.7111857403837967,0.6799729364005412,0.6484090636057499,0.7111857403837967,0.6799729364005412,0.6484090636057499,0.7111857403837967,0.6799729364005412,0.6484090636057499,0.7111857403837967,0.6799729364005412,0.6484090636057499,0.7111857403837967,0.6799729364005412,0.6484090636057499,0.7111857403837967,0.0015787099684258011,-0.0009200515020534376,0.00410312845411457,0.02435723951285521,0.01919206188497774,0.02969869127870234,-0.04420387911592242,-0.05197309994561421,-0.03657066871168827,0.019846639603067207,0.015512802664512429,0.024314143844529436,-0.0004510599909787989,-0.00392612817608651,0.002939912765896023,-0.0004510599909787989,-0.00392612817608651,0.002939912765896023
esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index",query_macro,499,4434,2026091701,10000,0.7369609631239321,0.7093890568799963,0.7638927935357773,0.7369609631239321,0.7093890568799963,0.7638927935357773,0.7369609631239321,0.7093890568799963,0.7638927935357773,0.0,0.0,0.0,0.26303903687606783,0.2361072064642226,0.2906109431200037,0.7369609631239321,0.7093890568799963,0.7638927935357773,0.7369609631239321,0.7093890568799963,0.7638927935357773,0.7369609631239321,0.7093890568799963,0.7638927935357773,0.7369609631239321,0.7093890568799963,0.7638927935357773,0.7369609631239321,0.7093890568799963,0.7638927935357773,0.7369609631239321,0.7093890568799963,0.7638927935357773,0.7369609631239321,0.7093890568799963,0.7638927935357773,-0.001342092429313696,-0.004390254870899792,0.0014462520601956066,0.018011636576734755,0.012920684444647433,0.0243340993581425,-0.03661806169556642,-0.045904825408586925,-0.02839704467582493,0.018606425118831663,0.012973088046797572,0.025286155684182982,-0.0040856005140611495,-0.008701332187724476,-9.45142606076842e-06,-0.0040856005140611495,-0.008701332187724476,-9.45142606076842e-06
esci,bge_base,20,centroid_7,10076,phase4/results/esci/bge_base_centroid_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index",pair_micro,499,4434,2026091701,10000,0.6783942264321154,0.6470717905068426,0.7097011062364195,0.6783942264321154,0.6470717905068426,0.7097011062364195,0.6783942264321154,0.6470717905068426,0.7097011062364195,0.0,0.0,0.0,0.32160577356788456,0.2902988937635806,0.35292820949315745,0.6783942264321154,0.6470717905068426,0.7097011062364195,0.6783942264321154,0.6470717905068426,0.7097011062364195,0.6783942264321154,0.6470717905068426,0.7097011062364195,0.6783942264321154,0.6470717905068426,0.7097011062364195,0.6783942264321154,0.6470717905068426,0.7097011062364195,0.6783942264321154,0.6470717905068426,0.7097011062364195,0.6783942264321154,0.6470717905068426,0.7097011062364195,5.0077718747187936e-20,-0.0022868602619530425,0.0022479091781376958,0.02277852954442941,0.01786989090827956,0.027926219139434195,-0.04420387911592242,-0.05197309994561421,-0.03657066871168827,0.02142534957149301,0.01702876257669777,0.026011659627008018,-0.0020297699594046,-0.005294842379689699,0.0011140944137554513,-0.0020297699594046,-0.005294842379689699,0.0011140944137554513
esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index",query_macro,499,4434,2026091701,10000,0.739691847292778,0.7126773828664197,0.7664133179288968,0.739691847292778,0.7126773828664197,0.7664133179288968,0.739691847292778,0.7126773828664197,0.7664133179288968,0.0,0.0,0.0,0.26030815270722196,0.23358668207110328,0.2873226171335802,0.739691847292778,0.7126773828664197,0.7664133179288968,0.739691847292778,0.7126773828664197,0.7664133179288968,0.739691847292778,0.7126773828664197,0.7664133179288968,0.739691847292778,0.7126773828664197,0.7664133179288968,0.739691847292778,0.7126773828664197,0.7664133179288968,0.739691847292778,0.7126773828664197,0.7664133179288968,0.739691847292778,0.7126773828664197,0.7664133179288968,0.0013887917395322095,-0.0012163417517650557,0.004129899547003977,0.02074252074558066,0.01465637320625416,0.027974577491661247,-0.03661806169556642,-0.045904825408586925,-0.02839704467582493,0.015875540949985757,0.011225571282203868,0.021787342209049886,-0.0013547163452152448,-0.00434208883684751,0.001526409729038866,-0.0013547163452152448,-0.00434208883684751,0.001526409729038866
esci,bge_base,20,max_7,10076,phase4/results/esci/bge_base_max_7_pairs.parquet,7,"structural; input-order independent construction, one materialized index",pair_micro,499,4434,2026091701,10000,0.6797474064050518,0.6485700848146367,0.7109596851181396,0.6797474064050518,0.6485700848146367,0.7109596851181396,0.6797474064050518,0.6485700848146367,0.7109596851181396,0.0,0.0,0.0,0.3202525935949481,0.2890403148818605,0.3514299151853632,0.6797474064050518,0.6485700848146367,0.7109596851181396,0.6797474064050518,0.6485700848146367,0.7109596851181396,0.6797474064050518,0.6485700848146367,0.7109596851181396,0.6797474064050518,0.6485700848146367,0.7109596851181396,0.6797474064050518,0.6485700848146367,0.7109596851181396,0.6797474064050518,0.6485700848146367,0.7109596851181396,0.6797474064050518,0.6485700848146367,0.7109596851181396,0.0013531799729364022,-0.0010522973864960314,0.0037670933034903683,0.02413170951736581,0.0188635292082378,0.029514959434222512,-0.04420387911592242,-0.05197309994561421,-0.03657066871168827,0.020072169598556608,0.01581016012613908,0.024450468889954842,-0.0006765899864681984,-0.003943088113616379,0.00245810055865922,-0.0006765899864681984,-0.003943088113616379,0.00245810055865922
esci,bge_base,20,hybrid_seven,10076,revision_completion_20260921/data/esci_bge_base_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,query_macro,499,4434,2026091701,10000,0.7465355891871799,0.7195833213818356,0.7728359369501421,0.7483822364445466,0.7216004425187943,0.774262918365875,0.7369341986683854,0.7094688303943669,0.7635247019825304,0.023069734925116422,0.017625300112393178,0.02905126130579844,0.2399960664064983,0.21478536973431342,0.2662828520196421,0.7465355891871799,0.7195833213818356,0.7728359369501421,0.7493223965089646,0.7227207057822695,0.7752146748579352,0.7484924250627606,0.7216154201663953,0.7742901210249578,0.7483385278021499,0.7214457064977173,0.7743243240229326,0.7489000660711983,0.7220534821518786,0.7750414018077726,0.7497788693172359,0.7232779326602193,0.7753942316244467,0.7473077811623363,0.720719132174614,0.7732370037507628,0.010079180891300726,-0.00827292864386043,0.02793741055007601,0.017984872121187927,-0.0014255324311941119,0.03745733970570997,-0.013548326770449997,-0.02378698286266805,-0.003965443726198761,-0.004436545350737932,-0.022069392925335076,0.013501586495784246,0.005489025549186625,-0.013113603837771068,0.02387845506817607,0.007335672806553275,-0.011184827052979513,0.025551675216069356
esci,bge_base,20,hybrid_seven,10076,revision_completion_20260921/data/esci_bge_base_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,pair_micro,499,4434,2026091701,10000,0.6844835363103293,0.6545404066657928,0.7147847357720245,0.6862555577034605,0.6563613434979072,0.7163160059566843,0.6695985566080289,0.6381013743360132,0.7012062557476648,0.032025259359494816,0.0254217674550611,0.03885317490537657,0.29837618403247634,0.26915671602506597,0.3273431160241996,0.6844835363103293,0.6545404066657928,0.7147847357720245,0.6865133062697338,0.6565195131466665,0.7166561677712091,0.6867388362652233,0.6568419641597291,0.7170578713618471,0.6869643662607127,0.6572030660249464,0.7171896324721825,0.6867388362652233,0.6566448676258447,0.7170689590004158,0.6867388362652233,0.6567774066549384,0.7169186018329595,0.6856111862877763,0.6557337288096251,0.7156354852956444,0.007861331271344803,-0.006334442442358535,0.02192705295642111,0.013982859720342805,-0.0011413245433684663,0.028731826052236543,-0.012178619756427604,-0.02088252617232716,-0.0033476943766637163,-0.0018042399639151992,-0.01634001880828533,0.012965280600429147,0.0040595399188092,-0.01056985294117647,0.018518624387021364,0.0058315613119402036,-0.00880750273342441,0.020321446695550128
esci,bge_base,20,reconstructed_raw_seven,10076,revision_completion_20260921/data/esci_bge_base_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,query_macro,499,4434,2026091701,10000,0.7410465636379933,0.7137030693309269,0.7678280888509339,0.7383030555532459,0.7112441299105,0.7651122103656212,0.7189493265471975,0.6906789908038089,0.7463019231553172,0.03661806169556642,0.02839704467582493,0.045904825408586925,0.24443261175723624,0.21815860491636355,0.2710873381069802,0.7410465636379933,0.7137030693309269,0.7678280888509339,0.7359655550224,0.7085292599816791,0.7628922150996639,0.7376224893462245,0.7101577607408427,0.7645619217712066,0.7380253449667826,0.7108419473269949,0.7648505702302948,0.7409814769587035,0.7137823762832333,0.7676026637603417,0.7386092986140481,0.7111256877131619,0.7653108982116875,0.7358706603265684,0.7082399893183396,0.7626028393773524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027435080847474543,-0.005534658890501803,-0.00018385042388627924
esci,bge_base,20,reconstructed_raw_seven,10076,revision_completion_20260921/data/esci_bge_base_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,pair_micro,499,4434,2026091701,10000,0.6804239963915201,0.6491965766440723,0.7117055303015893,0.6783942264321156,0.6469255360743188,0.7095050461656169,0.6556156968876861,0.6231406543532251,0.687944350428595,0.04420387911592242,0.036570668711688264,0.0519730999456142,0.3001804239963915,0.26981931728457614,0.33042691068902086,0.6804239963915201,0.6491965766440723,0.7117055303015893,0.6786197564276049,0.6473008117660268,0.709639502615007,0.6774921064501579,0.6460383651770797,0.7087623271683416,0.6779431664411367,0.646603471827175,0.7091039625893227,0.6808750563824989,0.6494648484779006,0.7120075415400619,0.6761389264772215,0.6447019764270105,0.7071533094760554,0.6772665764546685,0.645795728074107,0.7086325879485136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020297699594046,-0.004502804207150308,0.00036900234552018104
esci,bge_base,100,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_bge_base_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s5.parquet,7,empirical seven raw schedules,query_macro,499,4434,2026091701,10000,0.9097759035682006,0.8904054796001772,0.9285233339993342,0.9104134242191954,0.8911174665184326,0.9290900958423307,0.9073218627723446,0.8876909909423152,0.926044216973308,0.007201217699760552,0.004707606224998131,0.010066998071739676,0.08547691952789487,0.06716338428692988,0.10453624576713429,0.9097759035682006,0.8904054796001772,0.9285233339993342,0.9112962843569007,0.8919375415157872,0.9296877496664255,0.9096498578259222,0.8902534930762022,0.9284703840309401,0.9097742849141455,0.8903692977698671,0.9284161404015903,0.9117280280752175,0.8925679931009742,0.9301601876230079,0.9098435569647945,0.8904457234129088,0.9285673724726443,0.9108260538291867,0.8915236334002951,0.9294166978598548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006375206509948037,-0.0005250835801183403,0.0017324079199810471
esci,bge_base,100,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_bge_base_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_bge_base_native_C2s5.parquet,7,empirical seven raw schedules,pair_micro,499,4434,2026091701,10000,0.9043752819124944,0.8803100769414632,0.9263435336297324,0.9053096204652363,0.8812524578203501,0.927048818678973,0.9009923319801534,0.8766149559089403,0.9234639487765367,0.009923319801533603,0.006586790489282369,0.013822718685718388,0.08908434821831304,0.06788093882199805,0.11219895015389744,0.9043752819124944,0.8803100769414632,0.9263435336297324,0.906405051871899,0.8825508586095647,0.9281535261668841,0.9043752819124944,0.8802717683093763,0.9263574634057551,0.9043752819124944,0.8804148704666684,0.9261481535323891,0.9068561118628777,0.8834323005696917,0.9284111930390618,0.9048263419034731,0.8805571994253292,0.9268401627150515,0.9059539918809202,0.8820991292263399,0.9276528798754331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009343385527418003,-0.0005026862295390985,0.0023398199838988065
esci,bge_base,100,raw_C0,10076,phase2/results/phase2_pair_ranks/esci_bge_base_native_C0.parquet,1,single-order reference; seven-order VI not defined,query_macro,499,4434,2026091701,10000,0.9097759035682006,0.8904054796001772,0.9285233339993342,,,,,,,,,,,,,0.9097759035682006,0.8904054796001772,0.9285233339993342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
esci,bge_base,100,raw_C0,10076,phase2/results/phase2_pair_ranks/esci_bge_base_native_C0.parquet,1,single-order reference; seven-order VI not defined,pair_micro,499,4434,2026091701,10000,0.9043752819124944,0.8803100769414632,0.9263435336297324,,,,,,,,,,,,,0.9043752819124944,0.8803100769414632,0.9263435336297324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
esci,bge_base,100,lexical_ascending,10076,phase4/results/esci/bge_base_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.9104509122940938,0.8910870984090294,0.9291860577216783,0.9104509122940938,0.8910870984090294,0.9291860577216783,0.9104509122940938,0.8910870984090294,0.9291860577216783,0.0,0.0,0.0,0.08954908770590632,0.07081394227832175,0.10891290159097057,0.9104509122940938,0.8910870984090294,0.9291860577216783,0.9104509122940938,0.8910870984090294,0.9291860577216783,0.9104509122940938,0.8910870984090294,0.9291860577216783,0.9104509122940938,0.8910870984090294,0.9291860577216783,0.9104509122940938,0.8910870984090294,0.9291860577216783,0.9104509122940938,0.8910870984090294,0.9291860577216783,0.9104509122940938,0.8910870984090294,0.9291860577216783,3.748807489829978e-05,-0.0010131365781952683,0.0011412536873046412,0.0031290495217491093,0.001701767826513027,0.004833191386590664,-0.007201217699760552,-0.010066998071739677,-0.004707606224998133,0.0040721681780114425,0.002272563610931135,0.006068158906335258,0.0006750087258931035,-0.0003869205416049103,0.0017676617133411154,0.0006750087258931035,-0.0003869205416049103,0.0017676617133411154
esci,bge_base,100,lexical_ascending,10076,phase4/results/esci/bge_base_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",pair_micro,499,4434,2026091701,10000,0.9057284618854308,0.8817042537587092,0.9274500530572874,0.9057284618854308,0.8817042537587092,0.9274500530572874,0.9057284618854308,0.8817042537587092,0.9274500530572874,0.0,0.0,0.0,0.09427153811456923,0.07254994694271258,0.11829574624129077,0.9057284618854308,0.8817042537587092,0.9274500530572874,0.9057284618854308,0.8817042537587092,0.9274500530572874,0.9057284618854308,0.8817042537587092,0.9274500530572874,0.9057284618854308,0.8817042537587092,0.9274500530572874,0.9057284618854308,0.8817042537587092,0.9274500530572874,0.9057284618854308,0.8817042537587092,0.9274500530572874,0.9057284618854308,0.8817042537587092,0.9274500530572874,0.0004188414201946008,-0.0009423637829525502,0.001793195767975965,0.004736129905277402,0.0027971802342634778,0.006964107294298037,-0.009923319801533603,-0.013822718685718388,-0.006586790489282376,0.005187189896256202,0.0029325347851909458,0.0077760675527426765,0.0013531799729364006,-0.00022805928679366612,0.0030162763067470657,0.0013531799729364006,-0.00022805928679366612,0.0030162763067470657
esci,bge_base,100,lexical_descending,10076,revision_evidence_20260917/experiments/esci_bge_base_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.9101292278720575,0.8906689196380871,0.9287924509558768,0.9101292278720575,0.8906689196380871,0.9287924509558768,0.9101292278720575,0.8906689196380871,0.9287924509558768,0.0,0.0,0.0,0.08987077212794246,0.07120754904412314,0.10933108036191286,0.9101292278720575,0.8906689196380871,0.9287924509558768,0.9101292278720575,0.8906689196380871,0.9287924509558768,0.9101292278720575,0.8906689196380871,0.9287924509558768,0.9101292278720575,0.8906689196380871,0.9287924509558768,0.9101292278720575,0.8906689196380871,0.9287924509558768,0.9101292278720575,0.8906689196380871,0.9287924509558768,0.9101292278720575,0.8906689196380871,0.9287924509558768,-0.00028419634713785553,-0.001303521120671357,0.0007692609137385335,0.0028073650997129536,0.0013162112413246262,0.004564544872792947,-0.007201217699760552,-0.010066998071739677,-0.004707606224998133,0.004393852600047599,0.002425435514848036,0.0066278395211260945,0.0003533243038569482,-0.0012645462749288825,0.001897828656477533,0.0003533243038569482,-0.0012645462749288825,0.001897828656477533
