query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
5094,7 1/8 baseball helmet,multi_constraint,16,11,0.6875392418716852,0.375,0.36363636363636365,0.6363636363636364,0.6,0.9120689631170806,0.5625,0.45454545454545453,0.5454545454545454,0.45,0.9120689631170806,0.875,0.8181818181818182,0.18181818181818177,0.28,-0.16087993330796874
5419,8x12 rustic picture frame,style,16,5,0.5955938034943771,0.5,0.6,0.4,0.8,0.6874901800731197,0.875,1.0,0.0,0.7,0.6874901800731197,1.0,1.0,0.0,0.32,0.2778835211683096
5787,a big idea not the savior,multi_constraint,13,2,0.9195423961796817,0.0,0.0,1.0,0.0,0.9195423961796817,0.3333333333333333,0.5,0.5,0.05,0.9195423961796817,0.3333333333333333,0.5,0.5,0.04,0.6444108086192303
5921,a world without you,product_type,17,2,0.38953627187798323,0.0,0.0,1.0,0.0,0.38953627187798323,0.0,0.0,1.0,0.05,0.38953627187798323,0.0,0.0,1.0,0.06,0.03874565124237917
6138,abu garcia baitcasting combo,product_type,15,3,0.6263362223925112,0.4666666666666667,1.0,0.0,0.7,0.6286072406649255,0.6666666666666666,1.0,0.0,0.5,0.6286072406649255,0.8666666666666667,1.0,0.0,0.26,0.4629100498862757
6685,adidas joggers for men,product_type,16,8,0.7578536870886976,0.26666666666666666,0.375,0.625,0.4,0.8869442132589578,0.6,0.625,0.375,0.45,0.8869442132589578,1.0,1.0,0.0,0.32,0.2458866398392075
7034,aeramax 290 small room,attribute_constraint,15,1,0.4556588443449323,0.0,0.0,1.0,0.0,0.46249955940103243,0.06666666666666667,0.0,1.0,0.05,0.46249955940103243,0.2,0.0,1.0,0.06,0.24743582965269673
7126,afx slot car race track sets,multi_constraint,14,7,0.8409772965100745,0.6153846153846154,0.7142857142857143,0.2857142857142857,0.8,0.9168819034952915,0.9230769230769231,1.0,0.0,0.6,0.9168819034952915,1.0,1.0,0.0,0.28,0.5111012519999519
7303,air force ones for men,multi_constraint,16,12,0.6854999917575603,0.2857142857142857,0.3333333333333333,0.6666666666666667,0.6,0.8699311459632371,0.2857142857142857,0.3333333333333333,0.6666666666666667,0.3,0.8699311459632371,0.35714285714285715,0.4166666666666667,0.5833333333333333,0.14,-0.2014354251173236
7340,air intake gasket kit,product_type,16,2,0.41932343463329985,0.5,0.5,0.5,0.8,0.424737783377855,0.8125,1.0,0.0,0.65,0.424737783377855,0.9375,1.0,0.0,0.3,0.08199200616907878
