dataset,method,candidate_K,query_id,n_highest,Recall@20,returned_condensed_NDCG@10,unique_candidates
esci,Original,200,87123,10,0.8,0.7422886092227777,200
esci,Original,200,87931,2,1.0,0.6263398216238475,200
esci,Original,200,88180,2,1.0,0.8212673720151009,200
esci,Original,200,88972,1,0.0,0.17091707916792925,200
esci,Original,200,89016,1,1.0,0.3415550202861869,200
esci,Original,200,89094,5,1.0,0.9827550113741874,200
esci,Original,200,89443,7,0.5714285714285714,0.6870237647323656,200
esci,Original,200,90070,4,0.75,0.7642261139677583,200
esci,Original,200,90523,15,0.6,0.8019174103317279,200
esci,Original,200,90653,6,1.0,0.8208812375034628,200
esci,Original,200,90835,5,1.0,0.9589923346062769,200
esci,Original,200,90983,13,0.15384615384615385,0.355653530583746,200
esci,Original,200,91113,5,1.0,0.8634605681485588,200
esci,Original,200,91245,3,1.0,0.44664683454825327,200
esci,Original,200,91267,8,0.875,0.7373533023683819,200
esci,Original,200,91452,2,0.5,0.6014800825811075,200
esci,Original,200,91498,2,1.0,0.491720290240116,200
esci,Original,200,91539,8,1.0,0.8377744530518696,200
esci,Original,200,91847,14,1.0,0.9148568823583791,200
esci,Original,200,92217,33,0.21212121212121213,0.6502599156135441,200
esci,Original,200,92320,10,1.0,0.8661124847434848,200
esci,Original,200,92627,16,0.1875,0.27262666651044215,200
esci,Original,200,92663,4,0.5,0.5619006832581139,200
esci,Original,200,92720,10,1.0,0.6612169896091658,200
esci,Original,200,92810,1,1.0,0.665986068074361,200
esci,Original,200,92928,5,0.2,0.3391602052736161,200
esci,Original,200,93169,5,1.0,0.686713492075949,200
esci,Original,200,93559,21,0.5238095238095238,0.7931839509327833,200
esci,Original,200,93654,10,1.0,0.8134402893935617,200
esci,Original,200,93758,9,0.8888888888888888,0.7693400211383045,200
esci,Original,200,94456,13,0.7692307692307693,1.0,200
esci,Original,200,94846,3,1.0,0.9178025914436205,200
esci,Original,200,94878,13,0.6923076923076923,0.875023800513801,200
esci,Original,200,94932,13,0.15384615384615385,0.37943763492349386,200
esci,Original,200,95116,8,0.875,0.904332577569439,200
esci,Original,200,95136,2,1.0,0.8242599310772001,200
esci,Original,200,95453,11,1.0,0.9148568823583791,200
esci,Original,200,95494,18,0.2777777777777778,0.6507010384330632,200
esci,Original,200,95886,2,0.5,0.5167464339961543,200
esci,Original,200,95917,3,1.0,0.8748374107163047,200
esci,Original,200,96045,11,0.8181818181818182,0.8714843703674766,200
esci,Original,200,96401,1,0.0,0.08126998125202331,200
esci,Original,200,96535,28,0.6428571428571429,0.9294415579191924,200
esci,Original,200,96819,8,1.0,0.8949149166678394,200
esci,Original,200,98201,6,1.0,0.8932498536862836,200
esci,Original,200,98425,1,1.0,0.8430522015678434,200
esci,Original,200,98526,6,1.0,0.7762115775758086,200
esci,Original,200,99391,6,0.5,0.6238470455881189,200
esci,Original,200,99846,4,1.0,0.7358126623829776,200
esci,Original,200,100084,6,1.0,0.9064951819544043,200
esci,Original,200,100330,10,0.7,0.6646683213002597,200
esci,Original,200,100469,9,0.3333333333333333,0.4749465284683662,200
esci,Original,200,100474,4,0.0,0.06064698794833612,200
esci,Original,200,100637,7,1.0,0.8155830368816606,200
esci,Original,200,100807,27,0.6296296296296297,0.9337457765456111,200
esci,Original,200,101683,14,0.7857142857142857,0.6201683542818585,200
esci,Original,200,101841,5,1.0,0.8552109176077188,200
esci,Original,200,102215,1,1.0,0.4563612248713605,200
esci,Original,200,102308,3,1.0,0.8089322749235465,200
esci,Original,200,102732,9,0.6666666666666666,0.6807840939874152,200
esci,Original,200,102895,4,0.0,0.05658400602273181,200
esci,Original,200,102991,4,1.0,0.7133819526311956,200
esci,Original,200,103099,7,0.8571428571428571,0.5576380461318564,200
esci,Original,200,103248,13,1.0,0.9052116356304495,200
esci,Original,200,103500,7,1.0,0.9749709670210781,200
esci,Original,200,103612,15,0.7333333333333333,0.77990823370192,200
esci,Original,200,103705,5,0.4,0.5632991893839204,200
esci,Original,200,104116,32,0.375,0.6152372100183022,200
esci,Original,200,104212,3,1.0,0.7207684289827282,200
esci,Original,200,104375,10,0.4,0.5388856921828066,200
esci,Original,200,104485,16,0.5,0.8658207697202407,200
esci,Original,200,104556,10,0.9,0.8357804136936722,200
esci,Original,200,104929,2,0.5,0.41750416350046915,200
esci,Original,200,105336,12,0.75,0.8441320299865965,200
esci,Original,200,105354,3,1.0,0.9726551135062571,200
esci,Original,200,106080,8,0.875,0.8690888569963028,200
esci,Original,200,106387,6,0.8333333333333334,0.8546537973026864,200
esci,Original,200,106839,3,1.0,1.0,200
esci,Original,200,107789,8,0.875,0.6341816099407754,200
esci,Original,200,107880,3,0.6666666666666666,0.6739392149571486,200
esci,Original,200,107900,13,1.0,0.94037119889105,200
esci,Original,200,108093,6,1.0,0.8240706778767725,200
esci,Original,200,108571,4,1.0,0.9365083665824444,200
esci,Original,200,108769,8,0.375,0.39372324140292686,200
esci,Original,200,108964,2,1.0,1.0,200
esci,Original,200,109159,8,1.0,0.8632108157661935,200
esci,Original,200,109658,9,1.0,0.5482635573160519,200
esci,Original,200,110355,8,1.0,0.9252331603577357,200
esci,Original,200,110443,3,0.6666666666666666,0.7050586103785957,200
esci,Original,200,110695,5,0.6,0.6880761168768877,200
esci,Original,200,110785,5,1.0,0.958360741133531,200
esci,Original,200,110848,22,0.7272727272727273,0.7845032288776463,200
esci,Original,200,110909,6,1.0,0.9102600425372045,200
esci,Original,200,111397,1,1.0,0.3249820715608818,200
esci,Original,200,111447,14,1.0,0.862526180565181,200
esci,Original,200,111629,14,1.0,1.0,200
esci,Original,200,111828,2,1.0,0.5426474522958865,200
esci,Original,200,111876,4,0.5,0.6537991442814469,200
esci,Original,200,111913,11,0.09090909090909091,0.2200917662980802,200
esci,Original,200,111950,13,0.7692307692307693,0.8204961336016426,200
esci,Original,200,112070,3,0.6666666666666666,0.7580764411333825,200
esci,Original,200,112116,12,0.5,0.529529881045764,200
esci,Original,200,112141,10,0.8,0.678648185514186,200
esci,Original,200,112578,12,0.08333333333333333,0.2200917662980802,200
esci,Original,200,112716,6,0.6666666666666666,0.7499888855791649,200
esci,Original,200,113321,32,0.4375,0.8630152897016883,200
esci,Original,200,113679,33,0.36363636363636365,0.5800389248798391,200
esci,Original,200,114588,3,1.0,0.8870931620113257,200
esci,Original,200,114599,2,1.0,0.8417863218104382,200
esci,Original,200,114650,4,1.0,0.8000463255649485,200
esci,Original,200,114793,1,1.0,0.5721851862284796,200
esci,Original,200,114905,7,0.7142857142857143,0.7899222793346267,200
esci,Original,200,114954,9,0.4444444444444444,0.5865387703096974,200
esci,Original,200,115094,26,0.6538461538461539,0.8778830991479504,200
esci,Original,200,115539,4,1.0,1.0,200
esci,Original,500,165,6,0.8333333333333334,0.6782692299008064,500
esci,Original,500,433,7,0.5714285714285714,0.3670977080822177,500
esci,Original,500,500,22,0.7272727272727273,0.735889880442304,500
esci,Original,500,541,7,1.0,0.6498833581366646,500
esci,Original,500,598,14,0.2857142857142857,0.2965933967560253,500
esci,Original,500,600,26,0.5769230769230769,0.8802531908778441,500
esci,Original,500,602,3,0.0,0.0,500
esci,Original,500,622,26,0.5,0.8555742011319007,500
esci,Original,500,637,13,1.0,0.8156491772332682,500
esci,Original,500,861,24,0.2916666666666667,0.5375293090472332,500
esci,Original,500,933,4,0.5,0.3620582389101789,500
esci,Original,500,978,12,1.0,0.8019174103317279,500
esci,Original,500,1210,2,0.0,0.0,500
esci,Original,500,1293,10,0.5,0.24341903662974093,500
esci,Original,500,1310,1,1.0,0.4234416971578003,500
esci,Original,500,1458,15,0.6666666666666666,0.6157901422503029,500
esci,Original,500,1476,17,0.6470588235294118,0.5371441737127952,500
esci,Original,500,1530,17,0.6470588235294118,0.6536153566371479,500
esci,Original,500,1659,5,0.6,0.563672471135483,500
esci,Original,500,1816,4,0.5,0.2165272506883836,500
esci,Original,500,2286,13,0.7692307692307693,0.6475240399506749,500
esci,Original,500,2390,2,1.0,0.4244886564196135,500
esci,Original,500,2692,7,0.8571428571428571,0.8904716909596931,500
esci,Original,500,2855,7,0.8571428571428571,0.45499380226339003,500
esci,Original,500,3012,5,0.6,0.5388720266554066,500
esci,Original,500,3492,1,1.0,0.33547749337285077,500
esci,Original,500,3494,11,1.0,0.7471589728148226,500
esci,Original,500,3986,14,0.9285714285714286,0.8000380808220816,500
esci,Original,500,4299,1,1.0,0.9085252996517087,500
esci,Original,500,4321,5,0.2,0.33875095583096976,500
esci,Original,500,4860,2,1.0,0.7515618133149938,500
esci,Original,500,4956,7,1.0,0.8900083568450943,500
esci,Original,500,5079,10,0.4,0.49686494635835954,500
esci,Original,500,5094,11,0.9090909090909091,0.8574317626883479,500
esci,Original,500,5419,5,1.0,0.7021791262532614,500
esci,Original,500,5787,2,0.0,0.03753456991471097,500
esci,Original,500,5921,2,1.0,0.7322910139201898,500
esci,Original,500,6138,3,1.0,0.49544159036896585,500
esci,Original,500,6685,8,1.0,0.7841915457887512,500
esci,Original,500,7034,1,1.0,0.6216717592893348,500
esci,Original,500,7126,7,1.0,0.9763959044601911,500
esci,Original,500,7303,12,1.0,0.9233711941225413,500
esci,Original,500,7340,2,1.0,0.6048047613542867,500
esci,Original,500,7545,12,1.0,0.735889880442304,500
esci,Original,500,7581,10,1.0,0.7211478921088604,500
esci,Original,500,8063,12,0.8333333333333334,0.7951657524814092,500
esci,Original,500,8519,8,0.5,0.4457356749218963,500
esci,Original,500,8605,6,0.8333333333333334,0.8696762340896296,500
esci,Original,500,8740,1,0.0,0.1573389756988531,500
esci,Original,500,9096,11,1.0,0.8677182466561869,500
esci,Original,500,9695,9,0.6666666666666666,0.6328426487563722,500
esci,Original,500,9776,9,0.8888888888888888,0.7170044799408865,500
esci,Original,500,9967,3,0.0,0.0,500
esci,Original,500,10312,20,0.4,0.6726985059259474,500
esci,Original,500,10370,10,1.0,0.7682269253321375,500
esci,Original,500,11509,5,0.0,0.03217535164272914,500
esci,Original,500,11621,1,0.0,0.07383583406968322,500
esci,Original,500,11875,5,1.0,0.8346123584921606,500
esci,Original,500,11925,28,0.5,1.0,500
esci,Original,500,12176,27,0.25925925925925924,0.77103240535069,500
esci,Original,500,12432,12,0.8333333333333334,0.9233711941225413,500
esci,Original,500,12557,8,0.5,0.5457413237821278,500
esci,Original,500,12664,5,1.0,0.5271205242707598,500
esci,Original,500,12809,4,1.0,0.7315248061857103,500
esci,Original,500,13089,32,0.46875,0.7278365525555345,500
esci,Original,500,13169,11,0.6363636363636364,0.7118729459992799,500
esci,Original,500,13471,21,0.6190476190476191,0.8701249883466594,500
esci,Original,500,13639,15,1.0,0.77990823370192,500
esci,Original,500,13785,8,0.625,0.7520081556163193,500
esci,Original,500,13954,13,0.8461538461538461,0.9009587051658641,500
esci,Original,500,14346,10,0.9,0.826813366651774,500
esci,Original,500,14880,4,1.0,0.7606395682357036,500
esci,Original,500,14882,11,0.7272727272727273,0.3061835571987824,500
esci,Original,500,15154,28,0.03571428571428571,0.16087162050336257,500
esci,Original,500,15164,7,1.0,0.8057486443894011,500
esci,Original,500,15311,10,0.9,0.7724430755333405,500
esci,Original,500,15647,21,0.6190476190476191,0.5096366183174322,500
esci,Original,500,15716,14,0.8571428571428571,0.9375119002569006,500
esci,Original,500,15777,12,0.75,0.6836979923136342,500
esci,Original,500,15807,15,0.8666666666666667,0.88995411685096,500
esci,Original,500,16613,9,0.7777777777777778,0.8566898433732587,500
esci,Original,500,16684,13,1.0,0.6547301623734613,500
esci,Original,500,17384,11,1.0,0.5154118162682931,500
esci,Original,500,17607,17,0.6470588235294118,0.5579377864560461,500
esci,Original,500,17689,3,1.0,0.4746170998147215,500
esci,Original,500,17742,12,0.4166666666666667,0.5990887610462241,500
esci,Original,500,18356,7,1.0,0.9183362520399361,500
esci,Original,500,18553,21,0.47619047619047616,0.44614340037510297,500
esci,Original,500,18679,8,0.875,0.9022192254212011,500
esci,Original,500,18682,8,1.0,0.9073071695693755,500
esci,Original,500,18932,10,1.0,0.7446587009526715,500
esci,Original,500,19053,14,1.0,0.8802531908778441,500
esci,Original,500,19134,2,1.0,0.8968910341795309,500
esci,Original,500,19268,21,0.2857142857142857,0.6452281904391156,500
esci,Original,500,19369,11,0.5454545454545454,0.6757175669236831,500
esci,Original,500,19372,15,0.9333333333333333,1.0,500
esci,Original,500,19380,2,0.5,0.6131471927654584,500
esci,Original,500,19619,2,1.0,0.9197207891481876,500
esci,Original,500,19694,7,1.0,0.7039890038878336,500
esci,Original,500,19953,3,1.0,0.6772591130899146,500
esci,Original,500,20037,32,0.46875,0.8177650911347445,500
esci,Original,500,20185,4,1.0,0.80092405167436,500
esci,Original,500,20307,5,0.8,0.830419897363192,500
esci,Original,500,20315,10,1.0,0.8436999957868074,500
esci,Original,500,20385,2,1.0,1.0,500
esci,Original,500,20500,5,0.4,0.21239620748405597,500
esci,Original,500,20523,3,0.3333333333333333,0.23463936301137822,500
esci,Original,500,20788,5,0.8,0.8598541916320851,500
esci,Original,500,21481,17,0.6470588235294118,0.9363792118010483,500
esci,Original,500,21645,13,1.0,0.795648227087262,500
esci,Original,500,22173,9,1.0,0.6856047648682206,500
esci,Original,500,22211,3,1.0,0.6097606177811876,500
esci,Original,500,22441,7,1.0,0.7474357915808134,500
esci,Original,500,22639,9,0.7777777777777778,0.8301594143703594,500
esci,Original,500,23148,4,1.0,0.6728847132378334,500
esci,Original,500,23260,15,0.06666666666666667,0.2200917662980802,500
esci,Original,500,23744,1,0.0,0.1573389756988531,500
esci,Original,500,24082,5,0.8,0.6165769345360886,500
esci,Original,500,24402,6,0.6666666666666666,0.39502230332085453,500
esci,Original,500,24504,4,1.0,0.8595518966801226,500
esci,Original,500,24668,8,0.625,0.7368269004921895,500
esci,Original,500,24697,2,1.0,0.9643148140512959,500
esci,Original,500,24831,19,0.7368421052631579,0.8000380808220816,500
esci,Original,500,25132,12,0.16666666666666666,0.3301376494471203,500
esci,Original,500,25426,5,1.0,0.9490599786992086,500
esci,Original,500,25497,1,1.0,0.5015658721533237,500
esci,Original,500,25516,5,1.0,0.953251479225142,500
esci,Original,500,25591,3,1.0,0.8810972025975865,500
esci,Original,500,26321,9,1.0,0.7682883200460502,500
esci,Original,500,26642,10,0.6,0.7416093587141357,500
esci,Original,500,26872,5,1.0,0.6646025499648499,500
esci,Original,500,27927,8,1.0,0.8663287511909937,500
esci,Original,500,28198,15,1.0,1.0,500
esci,Original,500,28637,4,0.5,0.2691828628414762,500
esci,Original,500,29049,4,0.25,0.24630238874073,500
esci,Original,500,29123,11,1.0,0.742677850068793,500
esci,Original,500,29488,7,1.0,0.9893144529705764,500
esci,Original,500,29596,12,0.8333333333333334,0.8630152897016883,500
esci,Original,500,29729,9,0.8888888888888888,0.8526042456371027,500
esci,Original,500,29868,10,0.7,0.791726719367984,500
esci,Original,500,29928,5,0.8,0.847378080795066,500
esci,Original,500,29941,2,1.0,0.4753822688277479,500
esci,Original,500,29945,5,1.0,0.8546130868102396,500
esci,Original,500,29952,4,1.0,0.7177068815857365,500
esci,Original,500,30020,1,1.0,0.7383583406968321,500
esci,Original,500,30318,12,1.0,0.9294415579191924,500
esci,Original,500,31573,2,1.0,0.6835280820546344,500
esci,Original,500,31659,7,1.0,0.9485860702973006,500
esci,Original,500,31724,6,1.0,0.8962339563021714,500
esci,Original,500,31889,2,0.5,0.6072736399106358,500
esci,Original,500,32142,10,1.0,0.8661124847434848,500
esci,Original,500,32164,13,0.15384615384615385,0.20622287195732647,500
esci,Original,500,32311,11,0.09090909090909091,0.2200917662980802,500
esci,Original,500,32350,9,0.1111111111111111,0.23345934721191128,500
esci,Original,500,32351,4,1.0,0.9279109785841972,500
esci,Original,500,32430,19,0.631578947368421,0.8703516819116243,500
esci,Original,500,32612,2,0.5,0.24846683369271727,500
esci,Original,500,32812,4,1.0,0.9362215626452036,500
esci,Original,500,32917,7,0.42857142857142855,0.3971034619981846,500
esci,Original,500,33004,10,0.8,0.8661124847434848,500
esci,Original,500,33735,20,0.65,0.8643851368046714,500
esci,Original,500,34128,26,0.7307692307692307,0.9009587051658641,500
esci,Original,500,34229,6,1.0,0.8712345239874681,500
esci,Original,500,34443,7,1.0,0.8753272094070745,500
esci,Original,500,34775,3,1.0,0.9240247746168361,500
esci,Original,500,34817,10,1.0,0.7781045000971726,500
esci,Original,500,35117,8,1.0,0.9967622486737456,500
esci,Original,500,35242,2,0.0,0.1332648019952541,500
esci,Original,500,35755,15,1.0,0.9146904720674044,500
esci,Original,500,36669,2,0.5,0.6131471927654584,500
esci,Original,500,36678,2,0.0,0.0,500
esci,Original,500,36753,12,0.3333333333333333,0.5388856921828066,500
esci,Original,500,36912,1,1.0,0.4009785332280254,500
esci,Original,500,36960,2,1.0,0.8227386463557405,500
esci,Original,500,37451,1,1.0,0.6463954041350359,500
esci,Original,500,37466,24,0.4583333333333333,0.5759129830479104,500
esci,Original,500,37498,2,1.0,0.845535892286146,500
esci,Original,500,37670,13,0.8461538461538461,0.875023800513801,500
esci,Original,500,37789,1,1.0,1.0,500
esci,Original,500,38679,2,1.0,0.6114282519932192,500
esci,Original,500,39022,3,1.0,0.9621682683565982,500
esci,Original,500,39107,12,0.9166666666666666,0.92663607790064,500
esci,Original,500,39157,2,0.5,0.15885319390752675,500
esci,Original,500,39263,2,0.5,0.23637376781572322,500
esci,Original,500,40165,1,1.0,0.527567576335355,500
esci,Original,500,40292,7,1.0,0.9780831700785745,500
esci,Original,500,40356,1,1.0,1.0,500
esci,Original,500,40483,29,0.5862068965517241,1.0,500
esci,Original,500,40528,3,1.0,0.5622571194173529,500
esci,Original,500,40573,23,0.21739130434782608,0.6086182388744241,500
esci,Original,500,40615,1,1.0,0.5569849955819004,500
esci,Original,500,40834,7,0.8571428571428571,0.35763320407476046,500
esci,Original,500,41423,24,0.4166666666666667,0.5093242997939936,500
